date,GOOGL,AMZN,FB,AAPL,MSFT
2019-05-30,0.001312570316266859,-0.001577625206822919,0.004500795872440788,0.0051866050287519005,0.0063230350568272975
2019-05-29,-0.01721717153989255,-0.009387779550541042,-0.011502360154088231,-0.0047691185546765436,-0.009670259987317631
2019-05-28,0.0008343506556240943,0.007212276775920401,0.01794985087816192,-0.00413477119070238,-0.0006337135614702394
2019-05-24,-0.005875984423839187,0.004296384427258992,0.0010504782440425853,-0.0038405877769119856,0.0004755111745124996
2019-05-23,-0.009092875373101994,-0.023767529897616768,-0.024012518886250778,-0.017069701280227667,-0.011670713558392665
2019-05-22,0.0012213714008522114,0.0011628407769499471,0.0027053349204630983,-0.0204715969989282,0.006067769897557085
2019-05-21,0.008544021805601654,-0.0007800018289698674,0.011492994746059582,0.019170899557594545,0.00538741879258442
2019-05-20,-0.02063690343777258,-0.005366506153023032,-0.013923367512142515,-0.031269841269841225,-0.01444522526743186
2019-05-17,-0.013271422541156652,-0.020219441488385725,-0.009037916466121176,-0.005681818181818232,-0.00667028620181509
2019-05-16,0.011701400751622959,0.019463966010207612,0.0038653567402158195,-0.004399748585794949,0.023091572766227753
2019-05-15,0.040840637946055525,0.01686303067191286,0.030653460963868895,0.01197922188063183,0.01034233945321894
2019-05-14,-0.01032034418743788,0.009568327956635203,-0.004461826594689855,0.015830282145164798,0.011187677340899871
2019-05-13,-0.026592100304888677,-0.035608842421612885,-0.036104916640118945,-0.05811948473476014,-0.02973334382128534
2019-05-10,-0.0002825415036344925,-0.005205619331848932,-0.0016432547044792356,-0.017636508569151,0.012988047808764946
2019-05-09,-0.0024001093288235076,-0.009333757437023249,-0.004695578769652764,-0.010744208969935998,-7.967492630078787e-05
2019-05-08,-0.006854079364809973,-0.0016814159292035669,-0.0012119934657744968,0.00019718032140381148,-7.966857871244404e-05
2019-05-07,-0.012233338360732815,-0.015149573197303257,-0.021198679595626047,-0.026957022256331453,-0.020522824814670382
2019-05-06,0.0032869572527427504,-0.006068913506517393,-0.008134240548421823,-0.015442739079102763,-0.005818463925523654
2019-05-03,0.01975122373575866,0.03242810997359036,0.015270347478315127,0.012431269423858415,0.021313683543300987
2019-05-02,-0.005804043227763955,-0.005597639574788649,-0.0025902709423405446,-0.006507695230856925,-0.01305911792305292
2019-05-01,-0.02138520050710624,-0.0077860598384652535,-0.001913133402275058,0.04908556336273495,-0.020826952526799336
2019-04-30,-0.0750192871470452,-0.006144147583353576,-0.007084916315843515,-0.0192561458384245,0.006395931263003751
2019-04-29,0.014701507726511132,-0.006254389607460165,0.017181053840931604,0.001517376407244253,-0.0009238586496264078
2019-04-26,0.00795366673505149,0.025433039821264325,-0.009158646383110702,-0.00477396726422441,0.00572977158342991
2019-04-25,0.0057854847029878975,0.0002629157355067413,0.05849490634242516,-0.009075111025294458,0.03311735061195109
2019-04-24,-0.008295358849038648,-0.011446274762575537,-0.0065295461965392265,-0.0015423173317909988,-0.0034279336734692745
2019-04-23,0.013423621745788594,0.019318500935193494,0.012896825396825351,0.01442331198357194,0.013574660633484115
2019-04-22,0.009899554560319546,0.01376168964757829,0.017724927080996267,0.0032865692141665903,0.0031612223393044925
2019-04-18,0.0010724595610172027,-0.0016784461771108816,-0.0027967334153709,0.003593757692118338,0.01313952533464735
2019-04-17,0.006680682842090668,0.0009554276880796575,-0.0005031587186224984,0.01947302383939764,0.008280202036929696
2019-04-16,0.004386358262741252,0.009848932445104541,-0.004341775674923443,0.00010038648797872085,-0.002313093762907892
2019-04-15,0.0031077997595543305,0.000982062439638387,0.0030709101060859556,0.0018102277869964656,0.0008267879288961222
2019-04-12,0.010863185046172674,-0.0005477015514595562,0.008957241845529929,-0.00040211108318666255,0.005152497299094172
2019-04-11,0.0026026772763063644,-0.0017647090665988685,-0.001743335957710035,-0.008324194995513956,0.0011648223645894795
2019-04-10,0.003126325154445553,0.006258715356458167,0.001351503547696753,0.0056140350877194045,0.00762910798122074
2019-04-09,-0.004626411096765537,-0.007578951920685917,0.015148916709540883,-0.0029985007496251548,-0.005419828233136026
2019-04-08,-0.002616698997069733,0.006847078289645481,-0.004495788754837249,0.015736040609137136,0.0003336391692385643
2019-04-05,-0.006560334577063398,0.0101272225459903,-0.0017043517782070472,0.006694261331698037,0.004440348525469151
2019-04-04,0.007135719064097712,-0.0010106003185589296,0.014290653451653812,0.0017404658305606446,-0.005084604484454469
2019-04-03,0.004371484977686357,0.003704561241028026,-0.003788748564867994,0.006854963405834358,0.0065441731688899996
2019-04-02,0.005471317286360078,-0.00011575413821041103,0.032602252519265074,0.01453670780171512,0.0014283313728784552
2019-04-01,0.01876980856324706,0.01877860452056712,0.012058311836342872,0.006791260858120651,0.009157198575546976
2019-03-29,0.003941071596134105,0.004133256645351802,0.006886137118695235,0.006517592200084632,0.008637646455144088
2019-03-28,-0.004872624171271878,0.004372203658605578,-0.0019292216796286121,0.0013264710564016013,0.0013702149524708052
2019-03-27,-0.009942513279096343,-0.010124680450284806,-0.010794370229007644,0.00899405749772475,-0.009668391145789212
2019-03-26,-0.006297081962284512,0.005354344909990649,0.008358891093872334,-0.010331673201229297,0.0021247662757095664
2019-03-25,-0.00850411957106778,0.005377471285209934,0.011865644395764763,-0.012091075634650617,0.005211448099103011
2019-03-22,-0.023039647933469798,-0.029951738618998913,-0.010476878612716845,-0.020708390999025994,-0.026368324737980342
2019-03-21,0.007909134642825055,0.0122352234221903,0.003868471953578423,0.036830357142857206,0.022974812797821764
2019-03-20,0.019934135023202515,0.02010386809319753,0.02395246642322224,0.008738540717310839,-0.0011049723756907381
2019-03-19,0.011703335997644171,0.011307866716413484,0.006854863837477465,-0.007924688862886997,0.0006804456919282664
2019-03-18,-0.0014702175922036709,0.017397042677941732,-0.03319677069526439,0.010208467655276277,0.014321456302303526
2019-03-15,-0.00186997392099153,0.015502129022310074,-0.024622436387142232,0.013008218581614495,0.011519329784448917
2019-03-14,-0.005445932647240359,-0.002714675214837814,-0.018457633962046582,0.01111661438555922,0.0007860262008734242
2019-03-13,0.0015117978701189028,0.010585141354372052,0.008434155421126244,0.004422088331214491,0.0077451152966026005
2019-03-12,0.015255329613486523,0.0014844788162478029,-0.000871738246062681,0.01123532699832297,0.007001683949304338
2019-03-11,0.025470229658165033,0.03073790720631786,0.014563679245283012,0.03464229946214803,0.02099357524205958
2019-03-08,-0.0007646522135811296,-0.003167379070697196,0.0027789274522556084,0.002376811594202888,0.0010870549868648993
2019-03-07,-0.012095043521554882,-0.025764702357769842,-0.019593067068575665,-0.011574604629841945,-0.012170022371364664
2019-03-06,-0.00363499516759469,-0.01387354277577213,0.007298843863132065,-0.005754002164872096,0.00044762757385852225
2019-03-05,0.013672383000121302,-0.0022049676624394943,0.02324191910139195,-0.0018197327267557295,-0.004988419739889616
2019-03-04,0.0042663601852819255,0.01461958569864752,0.031365541040177414,0.005029433617191437,-0.0023993601706211454
2019-03-01,0.019502019439882945,0.019453236006171437,0.0051409104986064325,0.010511117528154701,0.004463090243684631
2019-02-28,0.003259446606524108,-0.000767782388534477,-0.008353295252134463,-0.009835878080860061,-0.0012481055540697339
2019-02-27,0.0007843067352342192,0.0028660474211683606,-0.008042405410345399,0.0030975735673721694,-0.0016909932360270608
2019-02-26,0.004188556648438757,0.002082057562768025,-0.002976552059288151,0.000573953968891816,0.006900259879917492
2019-02-25,0.0006896181127749035,0.0008825908946039629,0.01686330224226329,0.007284500202347166,0.005587095611426562
2019-02-22,0.011184466722815367,0.007484068566911972,0.011559610097475526,0.011165672863322706,0.014258294488620704
2019-02-21,-0.01461729981527582,-0.001639849577707797,-0.015501968503937036,-0.0056385514154507765,0.021091927204852867
2019-02-20,-0.005255168618121475,-0.003366961992651629,0.0016636884589316114,0.006435382905282783,-0.009429601553110789
2019-02-19,0.006144887150219214,0.012208091047607228,-0.0012923076923077037,0.002992606501584394,-0.00046202180742926924
2019-02-15,-0.008475026567481336,-0.009059254922503368,-0.008844159804818452,-0.0022248243559720438,0.012347988774555674
2019-02-14,0.0005050370803540982,-0.010579268292682853,-0.0007313951362223348,0.003643201316253508,0.0008426177324221129
2019-02-13,0.0009311977864099319,0.001214888797992586,-0.00587736306349973,-0.004154719410146779,-0.0007484329684722679
2019-02-12,0.023100932747795122,0.029547454431175346,-0.004523795162555078,0.008617128017470277,0.015581947743467994
2019-02-11,-0.00023585333551068288,0.001750387225951,-0.00920337058507159,-0.005750836218531674,-0.0039746380240370804
2019-02-08,-0.0031919414780587907,-0.016198269293904,0.00570982089193417,-0.003100503100503138,0.003799753016054064
2019-02-07,-0.015121694912235362,-0.01578408301123002,-0.024106985746964682,-0.018939393939394034,-0.007167782703008663
2019-02-06,-0.02515908913332221,-0.011182715320018577,-0.003914465996728178,0.0003444712366518221,-0.011098675620220044
2019-02-05,0.009155262742899017,0.015612467933215468,0.011285081240768102,0.017109489051094995,0.013996595422735014
2019-02-04,0.020382256709159607,0.004353627715636632,0.021362621447106322,0.02840499639682914,0.028799377310760876
2019-02-01,-0.006457113927648583,-0.053818808073403,-0.005879176915231765,0.0004806536890171742,-0.015800057454754435
2019-01-31,0.025410067486953514,0.028914710583502368,0.10816380800425485,0.007201210287443249,-0.01833051325437096
2019-01-30,0.026101340111769566,0.04802745501543404,0.043206879811359844,0.06833462632531684,0.03341752477171167
2019-01-29,-0.009075250495434561,-0.026869936320509935,-0.022241811893944585,-0.010364683301343547,-0.020365435858393566
2019-01-28,-0.01965483745040908,-0.019562185361882367,-0.01033487685390233,-0.009254563894523171,-0.01950172622935531
2019-01-25,0.01615313653136541,0.0094505507785827,0.021806212713433304,0.03313686967910945,0.009133709981167693
2019-01-24,-0.0003780857793639347,0.009091352544481124,0.010602910602910631,-0.007926195426195437,-0.00477930840595997
2019-01-23,0.005358649397847248,0.00480954802502187,-0.022158975401504244,0.00404435746901477,0.00974640423921258
2019-01-22,-0.025891808904542457,-0.037749086192665926,-0.01646227672620637,-0.022446116566764318,-0.018846903722959718
2019-01-18,0.007442317490355954,0.0017599603123044094,0.011732973701955363,0.0061593737969971585,0.014983038070109256
2019-01-17,0.008820478930895437,0.005606433144472511,0.005151145452080952,0.005937782367368083,0.007022205352059219
2019-01-16,0.002761134273959742,0.005505923944200353,-0.009466263846928502,0.012216632913046421,0.0035234739548613003
2019-01-15,0.033285465663664526,0.03546230854372645,0.024485865602861256,0.020466666666666633,0.029005389514943802
2019-01-14,-0.012175073041043927,-0.01423294484810056,0.011057023643949782,-0.015037100269223114,-0.007295719844357951
2019-01-11,-0.013310716238888354,-0.009455265604811025,-0.002773925104022079,-0.009817945383615245,-0.007722007722007707
2019-01-10,-0.0026071279988907348,-0.001928384616311729,-0.00020800110933927307,0.003196138542821858,-0.006425625779227007
2019-01-09,-0.0034274026368885657,0.0017143753999204758,0.011927313548024898,0.01698175787728018,0.014299610894941583
2019-01-08,0.00878318090564334,0.016612355861578054,0.032452010141253096,0.019063070371121427,0.007250636880266503
2019-01-07,-0.0019943046369900186,0.03435339820615835,0.0007249003262053133,-0.0022258195062726527,0.0012753850681839207
2019-01-04,0.05129355319999607,0.05006398805556311,0.04713830271747366,0.042689359307968244,0.04650924024640668
2019-01-03,-0.02769560435392726,-0.025241532554105328,-0.029038915094339646,-0.09960739614994929,-0.03678797468354433
2019-01-02,0.009301791456132413,0.02474084036299007,0.035014112441833944,0.0011411182959297772,-0.004430442059663142
2018-12-31,-0.0016432911682654483,0.016204110905129854,-0.015840840840840698,0.009665237150355388,0.01175415878075503
2018-12-28,-0.005907493589134782,0.01120658985796763,-0.009812667261373975,0.00051232788984934,-0.0078078671674244315
2018-12-27,0.004819392088562413,-0.0062954653613434,0.0025339096735728095,-0.006489788127505114,0.0061654733492442215
2018-12-26,0.06416362842373591,0.09445221583975716,0.08157343221022084,0.07042157597221266,0.06830978434080537
2018-12-24,-0.006638083228247216,-0.02431304221568842,-0.007122849139655885,-0.02587407947986453,-0.041738776341240014
2018-12-21,-0.03158522050059598,-0.05707714107733264,-0.06334332833583212,-0.038895619460562525,-0.03231208747906611
2018-12-20,-0.011473161686593403,-0.02290847312518396,0.0012008405884118556,-0.025234632357511222,-0.021024206770180243
2018-12-19,-0.007619248425834613,-0.0363523861087478,-0.07253236809132668,-0.031191666164870235,-0.002693084543618385
2018-12-18,0.017315848486325836,0.02009980866717953,0.024752122119980013,0.01299255825301926,0.010496646904460949
2018-12-17,-0.02477869374637487,-0.04460051133543985,-0.02686380674718869,-0.009306260575296044,-0.02961426011506174
2018-12-14,-0.020334593960169123,-0.04008128414476775,-0.0065512723260463535,-0.031997660134542305,-0.03124714481498403
2018-12-13,-0.00017695323777866534,-0.0031018190124673106,0.003529411764705781,0.010940272028385545,0.0033920058672534115
2018-12-12,0.01137851457636696,0.012353642803242249,0.0170326576576576,0.0027871671707289103,0.0045123860392299875
2018-12-11,0.008042309956512783,0.001346715172787949,0.001621431089178893,-0.005719339622641484,0.009294544102611768
2018-12-10,0.006306254658029031,0.007304512224316051,0.03223693785475201,0.006587928066947413,0.026426254531578097
2018-12-07,-0.029218610863757766,-0.04123141026018273,-0.015827544224020662,-0.03565705128205121,-0.04002198003480173
2018-12-06,0.014692179543893014,0.01845480700071933,0.012325092438193241,-0.011149470824608043,0.006173977147069687
2018-12-04,-0.04827295854383884,-0.05865625493692017,-0.022397051527393796,-0.043988745806730845,-0.03184940672673753
2018-12-03,0.006046951741540019,0.04862824449611569,0.0034136974610623483,0.03494232276850706,0.010821534854360104
2018-11-30,0.01376783789215974,0.00991891585054705,0.013916931064320792,-0.005402394876079075,0.0063526635810873255
2018-11-29,0.0025554364850381983,-0.0024914319773506888,0.014039192746417184,-0.0076821045650491415,-0.008369330453563806
2018-11-28,0.037547040711597646,0.060913609287855275,0.013037037037036958,0.038452708907254385,0.03714765727086067
2018-11-27,-0.0034661060287517476,5.6914116598250075e-05,-0.010118785745710457,-0.0021761539342571856,0.006292852446698527
2018-11-26,0.02508494320939736,0.05277419011224582,0.03529947620132101,0.013523710023797264,0.032987290191132335
2018-11-23,-0.012775174185139515,-0.009672123581652703,-0.02291944815309299,-0.025398800769317886,-0.00038793521481916837
